SrNo.,SchemeId,LocationId,District,Taluka,Name of Schemes,Region,Type,OSL,FRL,PWL,Design Storage in MCM,,,Present Storage in MCM,,,PercentageFilling %,RF,CRF,Type ofWarning,InflowinCusecs,OutflowRiverinCusecs,outflowCanalinCusecs
162,204,135,Porbandar,Ranavav,Rana Khirasara,Sau,G,28.52,36.75,33.75,4.02,3.97,0.05,1.57,1.52,0.05,39.05%,40,456,NIL,933.9,933.9,0
172,149,123,Rajkot,Dhoraji,Bhadar - II,Sau,G,45.44,53.1,52.35,49.00,41.85,7.15,42.61,35.46,7.15,86.96%,5,255,ALERT,1338,1338,0
178,148,114,Rajkot,Gondal,Bhadar,Sau,G,97.54,107.9,104.81,188.14,187.91,0.23,81.21,80.98,0.23,43.16%,0,216,NIL,220,0,0
184,179,119,Rajkot,Gondal,Kabir-Sarovar,Sau,UG,28.04,32.45,28.2,6.49,6.21,0.28,0.36,0.08,0.28,5.55%,0,110,NIL,0,0,0
169,167,118,Rajkot,Gondal,Motisar,Sau,G,138.5,143,140.5,2.58,2.35,0.23,0.82,0.59,0.23,31.78%,0,170,NIL,0,0,0
181,156,113,Rajkot,Gondal,Veri,Sau,G,139.19,142.04,139.6,4.59,4.59,0.00,0.14,0.14,0.00,3.05%,0,110,NIL,0,0,0
189,159,122,Rajkot,Jamkandorna,Phophal - I,Sau,UG,73.98,81.75,78.03,51.83,48.83,3.00,18.12,15.12,3.00,34.96%,8,319,NIL,0,0,0
180,174,61,Rajkot,Jasdan,Ghelo - S,Sau,UG,127.25,135.1,133.81,6.06,5.89,0.17,4.12,3.95,0.17,67.99%,0,120,NIL,60,0,0
185,177,109,Rajkot,Jasdan,Ishwaria,Sau,UG,151.5,157.3,153.85,5.25,4.85,0.40,1.53,1.13,0.40,29.14%,0,145,NIL,0,0,0
191,157,110,Rajkot,Jasdan,Karnuki,Sau,G,159,164.5,161.45,8.54,8.31,0.23,1.90,1.67,0.23,22.25%,0,195,NIL,0,0,0
171,165,120,Rajkot,Jetpur,Chhaparwadi-II,Sau,G,90.76,98.38,92.9,16.62,15.27,1.35,2.81,1.46,1.35,16.91%,0,222,NIL,33,0,0
187,169,117,Rajkot,Jetpur,Survo,Sau,G,92.15,99.85,96.45,13.90,13.66,0.24,4.01,3.77,0.24,28.85%,0,228,NIL,0,0,0
170,173,111,Rajkot,Kotada sangani,Gondali,Sau,UG,36.58,45.8,38.3,10.11,9.97,0.14,0.52,0.38,0.14,5.14%,0,70,NIL,0,0,0
192,155,108,Rajkot,Kotada sangani,Karmal,Sau,G,165,169,165,12.70,10.30,2.40,2.40,0.00,2.40,18.90%,0,35,NIL,0,0,0
179,175,112,Rajkot,Kotada sangani,Vachhapari,Sau,UG,38.4,43.89,39.59,6.12,5.58,0.54,1.14,0.60,0.54,18.63%,0,112,NIL,0,0,0
175,161,165,Rajkot,Lodhika,Nyari - I,Sau,G,96.85,104.5,102.55,35.36,33.62,1.74,19.81,18.07,1.74,56.02%,0,24,NIL,0,0,0
196,151,171,Rajkot,Paddhari,Aji-III,Sau,G,45,53.15,51.89,49.75,46.13,3.62,34.54,30.92,3.62,69.43%,0,145,NIL,1120,0,0
176,170,167,Rajkot,Paddhari,Dondi,Sau,G,101,103.72,101.2,3.80,2.91,0.89,0.97,0.08,0.89,25.53%,0,260,NIL,0,0,0
188,168,172,Rajkot,Paddhari,Khodapipar,Sau,G,52.87,55.27,51.7,3.00,2.33,0.67,0.25,0.00,0.25,8.33%,0,245,NIL,0,0,0
193,154,166,Rajkot,Paddhari,Nyari-II,Sau,G,82.2,88.5,88,12.25,11.52,0.73,10.43,9.70,0.73,85.14%,0,230,ALERT,500,368,0
173,163,170,Rajkot,Rajkot,Aji - II,Sau,G,64.6,73.76,72.5,22.09,20.76,1.33,16.19,14.86,1.33,73.29%,0,30,WARNING,170,170,0
177,160,168,Rajkot,Rajkot,Aji-I,Sau,UG,138.68,147.52,145.9,26.43,25.99,0.44,17.14,16.70,0.44,64.85%,0,180,NIL,0,0,0
174,162,169,Rajkot,Rajkot,Lalpari,Sau,UG,132.89,137.46,136.88,5.11,5.11,0.00,4.13,4.13,0.00,80.82%,0,285,ALERT,0,0,0
186,176,178,Rajkot,Rajkot,Phadangbeti,Sau,UG,185.67,189.25,187.75,5.89,5.37,0.52,2.82,2.30,0.52,47.88%,0,160,NIL,0,0,0
195,152,125,Rajkot,Upleta,Moj,Sau,G,59.14,72.54,70.1,36.69,36.69,0.00,19.55,19.55,0.00,53.28%,25,300,NIL,340,0,0
190,171,124,Rajkot,Upleta,Sodvadar,Sau,UG,69.65,76.7,74.65,4.84,4.58,0.26,2.20,1.94,0.26,45.45%,30,295,NIL,60,0,0
194,153,129,Rajkot,Upleta,Venu-II,Sau,G,49,55,54,22.58,18.80,3.78,17.28,13.50,3.78,76.53%,0,155,WARNING,714,714,0
183,180,54,Rajkot,Vinchhiya,Dhari,Sau,UG,44.5,49.07,49,3.01,2.52,0.49,2.94,2.45,0.49,97.67%,0,265,HIGHALERT,0,0,0
182,181,62,Rajkot,Vinchhiya,Malgadh,Sau,UG,153.67,159.37,158.1,2.64,2.53,0.11,1.51,1.40,0.11,57.20%,0,215,NIL,0,0,0
14,28,33,Sabarkantha,Himatnagar,Guhai,NG,G,164.75,173,169.58,68.75,61.22,7.53,32.68,25.15,7.53,47.53%,86,374,NIL,0,0,0
15,197,31,Sabarkantha,Khedbrahma,Khedva,NG,G,253.6,259.7,256.15,7.63,6.68,0.95,3.73,2.79,0.95,48.89%,6,738,NIL,120,120,0
11,201,36,Sabarkantha,Talod,Gorathiya,NG,G,105.25,110.43,105.25,4.15,3.25,0.90,0.91,0.01,0.90,21.93%,7,300,NIL,0,0,0
13,32,37,Sabarkantha,Talod,Javanpura,NG,G,86.43,91,86.43,2.50,2.35,0.15,0.15,0.00,0.15,6.00%,4,185,NIL,0,0,0
12,33,30,Sabarkantha,Vijaynagar,Harnav-II,NG,G,317.5,332,327.96,21.67,19.97,1.70,12.96,11.26,1.70,59.81%,40,341,NIL,170,0,0
42,39,8,Surat,Mandvi,Lakhigam,SG,UG,67.1,74.1,74,4.26,4.06,0.20,4.16,3.96,0.20,97.65%,60,722,HIGHALERT,178,0,0
41,38,10,Surat,Mandvi,Ver-II,SG,G,101,115.8,112,31.88,31.72,0.16,15.85,15.70,0.16,49.72%,43,505,NIL,1562,1562,0
201,191,46,Surendranagar,Chotila,Morshal,Sau,UG,173.1,177,175.7,3.25,3.05,0.20,1.47,1.27,0.20,45.23%,0,235,NIL,0,0,0
197,193,179,Surendranagar,Chotila,Triveni Thanga,Sau,UG,202.8,208,208,3.23,2.95,0.28,3.23,2.95,0.28,100%,0,310,HIGHALERT,45,45,0
205,188,50,Surendranagar,Chuda,Vansal,Sau,UG,98,100.7,100.7,3.97,3.33,0.64,3.97,3.33,0.64,100%,0,275,HIGHALERT,31,31,0
203,185,186,Surendranagar,Dhrangadhra,Falku,Sau,FG,102.05,107,104.6,13.02,12.69,0.33,3.00,2.67,0.33,23.04%,0,255,NIL,0,0,0
199,183,52,Surendranagar,Muli,Nyka,Sau,G,96.04,101.8,101.5,13.71,13.36,0.35,11.78,11.43,0.35,85.92%,0,300,ALERT,0,0,0
198,192,51,Surendranagar,Muli,Saburi,Sau,UG,123.7,129.5,129.5,4.50,3.95,0.55,4.50,3.95,0.55,100%,5,275,HIGHALERT,0,0,0
202,190,48,Surendranagar,Sayla,Lim-Bhogavo-I,Sau,UG,39.93,46.02,46.02,22.43,21.90,0.53,22.43,21.90,0.53,100%,45,450,HIGHALERT,0,0,0
204,186,47,Surendranagar,Sayla,Nimbmani,Sau,G,129.9,134.5,134.2,6.18,5.79,0.39,5.41,5.02,0.39,87.54%,0,370,ALERT,0,0,0
200,184,53,Surendranagar,Wadhwan,Dholidhaja,Sau,UG,74.37,80.47,80.03,20.39,18.69,1.70,17.98,16.28,1.70,88.18%,0,215,ALERT,200,0,100
206,187,49,Surendranagar,Wadhwan,Lim-Bhogavo-II,Sau,G,72.05,76,75.25,15.17,13.00,2.17,11.68,9.51,2.17,76.99%,0,240,WARNING,750,0,0
43,37,4,Tapi,Songadh,Doswada,SG,UG,114.6,123.44,123.67,3.43,3.33,0.10,3.43,3.33,0.10,100%,139,878,HIGHALERT,1380.74,1380.74,0
44,36,7,Tapi,Songadh,Ukai,SG,G,78.77,105.156,97.847,7414.29,6729.90,684.39,3827.84,3143.45,684.39,51.63%,125,725,NIL,48475,0,800
45,42,1,Valsad,Kaprada,Damanganga,SG,G,59.46,79.86,70.4,524.86,478.09,46.77,185.04,138.27,46.77,35.26%,67,1135,NIL,31413,66804,0
,,,,,,,,,,,15804.28,14598.77,1205.50,8350.82,7166.74,1184.09,,,,,,,
